"","estimate","pt","pr","covariate.set","n","m"
"40226",6.50390981163121,0.6,0.5,"Minimal",150,1000
"40227",7.46274389389013,0.6,0.25,"Extended",150,1000
"40228",7.02244669564137,0.6,0.25,"Minimal",150,1000
"40229",6.2379541104829,0.6,0.5,"Extended",150,1000
"40230",6.16297078519888,0.6,0.5,"Minimal",150,1000
"40231",7.2036211706759,0.6,0.25,"Extended",150,1000
"40232",6.55612284881761,0.6,0.25,"Minimal",150,1000
"40233",6.27313529915318,0.6,0.5,"Extended",150,1000
"40234",6.15150019288725,0.6,0.5,"Minimal",150,1000
"40235",6.91894591457793,0.6,0.25,"Extended",150,1000
"40236",7.57787016116921,0.6,0.25,"Minimal",150,1000
"40237",5.43664921620715,0.6,0.5,"Extended",150,1000
"40238",5.39552458260686,0.6,0.5,"Minimal",150,1000
"40239",8.66335126368265,0.6,0.25,"Extended",150,1000
"40240",8.25332402191464,0.6,0.25,"Minimal",150,1000
"40241",5.84351022773402,0.6,0.5,"Extended",150,1000
"40242",5.9164762183907,0.6,0.5,"Minimal",150,1000
"40243",5.20216652505919,0.6,0.25,"Extended",150,1000
"40244",5.17837634894013,0.6,0.25,"Minimal",150,1000
"40245",5.34693857806624,0.6,0.5,"Extended",150,1000
"40246",5.32113117627195,0.6,0.5,"Minimal",150,1000
"40247",5.90063353422,0.6,0.25,"Extended",150,1000
"40248",5.98150851907818,0.6,0.25,"Minimal",150,1000
"40249",6.1401719468114,0.6,0.5,"Extended",150,1000
"40250",6.04729547094505,0.6,0.5,"Minimal",150,1000
"40251",7.11523372216682,0.6,0.25,"Extended",150,1000
"40252",7.18179790702706,0.6,0.25,"Minimal",150,1000
"40253",7.2310746868382,0.6,0.5,"Extended",150,1000
"40254",7.30648570375493,0.6,0.5,"Minimal",150,1000
"40255",5.6313752014602,0.6,0.25,"Extended",150,1000
"40256",6.49309219676243,0.6,0.25,"Minimal",150,1000
"40257",7.0468800283653,0.6,0.5,"Extended",150,1000
"40258",6.86292370127709,0.6,0.5,"Minimal",150,1000
"40259",8.81410765936252,0.6,0.25,"Extended",150,1000
"40260",7.63847616787575,0.6,0.25,"Minimal",150,1000
"40261",7.98901300532501,0.6,0.5,"Extended",150,1000
"40262",8.07122880463154,0.6,0.5,"Minimal",150,1000
"40263",5.2002571435711,0.6,0.25,"Extended",150,1000
"40264",5.35290197719031,0.6,0.25,"Minimal",150,1000
"40265",7.06811499233566,0.6,0.5,"Extended",150,1000
"40266",7.14681133789175,0.6,0.5,"Minimal",150,1000
"40267",7.17174307023672,0.6,0.25,"Extended",150,1000
"40268",7.19890057388106,0.6,0.25,"Minimal",150,1000
"40269",6.34452512390126,0.6,0.5,"Extended",150,1000
"40270",6.11925876800749,0.6,0.5,"Minimal",150,1000
"40271",6.293492470917,0.6,0.25,"Extended",150,1000
"40272",6.69228843626147,0.6,0.25,"Minimal",150,1000
"40273",5.75092404629866,0.6,0.5,"Extended",150,1000
"40274",5.83695502301273,0.6,0.5,"Minimal",150,1000
"40275",6.38524738156739,0.6,0.25,"Extended",150,1000
"40276",6.07498576915294,0.6,0.25,"Minimal",150,1000
"40277",5.74783669028274,0.6,0.5,"Extended",150,1000
"40278",5.70722989030098,0.6,0.5,"Minimal",150,1000
"40279",9.19318520490318,0.6,0.25,"Extended",150,1000
"40280",6.84593877675011,0.6,0.25,"Minimal",150,1000
"40281",6.75292767311478,0.6,0.5,"Extended",150,1000
"40282",6.89248011102664,0.6,0.5,"Minimal",150,1000
"40283",5.23426994850773,0.6,0.25,"Extended",150,1000
"40284",6.05221813650422,0.6,0.25,"Minimal",150,1000
"40285",7.02044676340417,0.6,0.5,"Extended",150,1000
"40286",7.12780260805565,0.6,0.5,"Minimal",150,1000
"40287",7.42387774300097,0.6,0.25,"Extended",150,1000
"40288",7.44012990041354,0.6,0.25,"Minimal",150,1000
"40289",7.78806320977399,0.6,0.5,"Extended",150,1000
"40290",7.66418663609956,0.6,0.5,"Minimal",150,1000
"40291",6.89222604782751,0.6,0.25,"Extended",150,1000
"40292",6.45801779806949,0.6,0.25,"Minimal",150,1000
"40293",6.17642851898313,0.6,0.5,"Extended",150,1000
"40294",6.22883180828508,0.6,0.5,"Minimal",150,1000
"40295",5.85669866399397,0.6,0.25,"Extended",150,1000
"40296",5.95380493301922,0.6,0.25,"Minimal",150,1000
"40297",7.47619656600598,0.6,0.5,"Extended",150,1000
"40298",6.78442299060371,0.6,0.5,"Minimal",150,1000
"40299",7.84322666611711,0.6,0.25,"Extended",150,1000
"40300",7.38123225971471,0.6,0.25,"Minimal",150,1000
"40301",6.48359449132206,0.6,0.5,"Extended",150,1000
"40302",6.67433599850381,0.6,0.5,"Minimal",150,1000
"40303",6.59356959360271,0.6,0.25,"Extended",150,1000
"40304",6.53202687218295,0.6,0.25,"Minimal",150,1000
"40305",7.31466021099247,0.6,0.5,"Extended",150,1000
"40306",7.2619995934342,0.6,0.5,"Minimal",150,1000
"40307",6.23193716263178,0.6,0.25,"Extended",150,1000
"40308",6.46698065753345,0.6,0.25,"Minimal",150,1000
"40309",6.71894436687503,0.6,0.5,"Extended",150,1000
"40310",6.65372158691691,0.6,0.5,"Minimal",150,1000
"40311",6.14196619132653,0.6,0.25,"Extended",150,1000
"40312",5.37248391033467,0.6,0.25,"Minimal",150,1000
"40313",8.13206336286974,0.6,0.5,"Extended",150,1000
"40314",8.06122596811153,0.6,0.5,"Minimal",150,1000
"40315",6.57400837510188,0.6,0.25,"Extended",150,1000
"40316",5.47731455028953,0.6,0.25,"Minimal",150,1000
"40317",6.30007690584862,0.6,0.5,"Extended",150,1000
"40318",6.28147442125691,0.6,0.5,"Minimal",150,1000
"40319",7.20344501236631,0.6,0.25,"Extended",150,1000
"40320",7.11564066694879,0.6,0.25,"Minimal",150,1000
"40321",5.86407374713132,0.6,0.5,"Extended",150,1000
"40322",6.05622283607773,0.6,0.5,"Minimal",150,1000
"40323",6.78235357651573,0.6,0.25,"Extended",150,1000
"40324",6.47066042244737,0.6,0.25,"Minimal",150,1000
"40325",7.07856289342815,0.6,0.5,"Extended",150,1000
"40326",6.94177738887346,0.6,0.5,"Minimal",150,1000
"40327",7.20304702335701,0.6,0.25,"Extended",150,1000
"40328",6.81037749211233,0.6,0.25,"Minimal",150,1000
"40329",7.14780681879922,0.6,0.5,"Extended",150,1000
"40330",6.66107678688902,0.6,0.5,"Minimal",150,1000
"40331",5.33214358533262,0.6,0.25,"Extended",150,1000
"40332",6.36945173320639,0.6,0.25,"Minimal",150,1000
"40333",7.08479466869717,0.6,0.5,"Extended",150,1000
"40334",7.0656617400567,0.6,0.5,"Minimal",150,1000
"40335",7.24120430379303,0.6,0.25,"Extended",150,1000
"40336",7.15528230283267,0.6,0.25,"Minimal",150,1000
"40337",6.57635556245936,0.6,0.5,"Extended",150,1000
"40338",6.80538353483941,0.6,0.5,"Minimal",150,1000
"40339",7.64125424801199,0.6,0.25,"Extended",150,1000
"40340",7.07029215795607,0.6,0.25,"Minimal",150,1000
"40341",6.57762582586545,0.6,0.5,"Extended",150,1000
"40342",6.50267950715154,0.6,0.5,"Minimal",150,1000
"40343",5.49414368666353,0.6,0.25,"Extended",150,1000
"40344",5.81915671185898,0.6,0.25,"Minimal",150,1000
"40345",7.41298274424724,0.6,0.5,"Extended",150,1000
"40346",7.35417305335454,0.6,0.5,"Minimal",150,1000
"40347",6.44454779424194,0.6,0.25,"Extended",150,1000
"40348",6.71580707612992,0.6,0.25,"Minimal",150,1000
"40349",6.32108685496108,0.6,0.5,"Extended",150,1000
"40350",6.4157341767284,0.6,0.5,"Minimal",150,1000
"40351",5.67513922316937,0.6,0.25,"Extended",150,1000
"40352",6.13979373998533,0.6,0.25,"Minimal",150,1000
"40353",6.83715430477457,0.6,0.5,"Extended",150,1000
"40354",6.90334027949949,0.6,0.5,"Minimal",150,1000
"40355",7.5568383983722,0.6,0.25,"Extended",150,1000
"40356",7.16425416593702,0.6,0.25,"Minimal",150,1000
"40357",5.83583824161849,0.6,0.5,"Extended",150,1000
"40358",5.8399201172601,0.6,0.5,"Minimal",150,1000
"40359",6.74898530823144,0.6,0.25,"Extended",150,1000
"40360",6.50996874434025,0.6,0.25,"Minimal",150,1000
"40361",6.94474122250186,0.6,0.5,"Extended",150,1000
"40362",6.92232727626757,0.6,0.5,"Minimal",150,1000
"40363",6.4405457026312,0.6,0.25,"Extended",150,1000
"40364",7.32823018863996,0.6,0.25,"Minimal",150,1000
"40365",5.65683330859735,0.6,0.5,"Extended",150,1000
"40366",5.62443581629105,0.6,0.5,"Minimal",150,1000
"40367",6.94139166121791,0.6,0.25,"Extended",150,1000
"40368",6.53949402281469,0.6,0.25,"Minimal",150,1000
"40369",5.28191027872519,0.6,0.5,"Extended",150,1000
"40370",5.28810200892673,0.6,0.5,"Minimal",150,1000
"40371",5.52559757378876,0.6,0.25,"Extended",150,1000
"40372",6.44962276485568,0.6,0.25,"Minimal",150,1000
"40373",6.15904346088119,0.6,0.5,"Extended",150,1000
"40374",6.2301325031314,0.6,0.5,"Minimal",150,1000
"40375",5.64858672269534,0.6,0.25,"Extended",150,1000
"40376",6.11238207386482,0.6,0.25,"Minimal",150,1000
"40377",7.62999589521348,0.6,0.5,"Extended",150,1000
"40378",7.64008940669724,0.6,0.5,"Minimal",150,1000
"40379",5.76187696464445,0.6,0.25,"Extended",150,1000
"40380",5.86277581788046,0.6,0.25,"Minimal",150,1000
"40381",6.39648793419005,0.6,0.5,"Extended",150,1000
"40382",6.23190979978916,0.6,0.5,"Minimal",150,1000
"40383",6.20481642463064,0.6,0.25,"Extended",150,1000
"40384",6.24023345527831,0.6,0.25,"Minimal",150,1000
"40385",6.97198848391792,0.6,0.5,"Extended",150,1000
"40386",6.8449955732842,0.6,0.5,"Minimal",150,1000
"40387",6.56269483669452,0.6,0.25,"Extended",150,1000
"40388",6.72942988890982,0.6,0.25,"Minimal",150,1000
"40389",7.1081994583393,0.6,0.5,"Extended",150,1000
"40390",7.08136374679511,0.6,0.5,"Minimal",150,1000
"40391",6.15796410889911,0.6,0.25,"Extended",150,1000
"40392",6.74095167291808,0.6,0.25,"Minimal",150,1000
"40393",6.11781133837908,0.6,0.5,"Extended",150,1000
"40394",6.1725014833606,0.6,0.5,"Minimal",150,1000
"40395",5.91403984064361,0.6,0.25,"Extended",150,1000
"40396",6.61370997774929,0.6,0.25,"Minimal",150,1000
"40397",7.47471277527388,0.6,0.5,"Extended",150,1000
"40398",7.47787305301765,0.6,0.5,"Minimal",150,1000
"40399",7.11383080058493,0.6,0.25,"Extended",150,1000
"40400",7.00991141615951,0.6,0.25,"Minimal",150,1000
"40401",5.52479545864992,0.6,0.5,"Extended",150,1000
"40402",5.47701437180984,0.6,0.5,"Minimal",150,1000
"40403",5.190398613212,0.6,0.25,"Extended",150,1000
"40404",5.76918460080648,0.6,0.25,"Minimal",150,1000
"40405",4.92239470708254,0.6,0.5,"Extended",150,1000
"40406",5.06441846413444,0.6,0.5,"Minimal",150,1000
"40407",5.88187148881181,0.6,0.25,"Extended",150,1000
"40408",5.79774679487594,0.6,0.25,"Minimal",150,1000
"40409",7.22221733558426,0.6,0.5,"Extended",150,1000
"40410",7.20762833437383,0.6,0.5,"Minimal",150,1000
"40411",6.94831408300639,0.6,0.25,"Extended",150,1000
"40412",6.99780651526781,0.6,0.25,"Minimal",150,1000
"40413",6.18788506044614,0.6,0.5,"Extended",150,1000
"40414",6.12528701012058,0.6,0.5,"Minimal",150,1000
"40415",5.65387265496937,0.6,0.25,"Extended",150,1000
"40416",5.34286049862799,0.6,0.25,"Minimal",150,1000
"40417",6.06440753686557,0.6,0.5,"Extended",150,1000
"40418",5.93406765449904,0.6,0.5,"Minimal",150,1000
"40419",6.20419773755671,0.6,0.25,"Extended",150,1000
"40420",5.64639433470208,0.6,0.25,"Minimal",150,1000
"40421",6.9690659810853,0.6,0.5,"Extended",150,1000
"40422",7.02299372089033,0.6,0.5,"Minimal",150,1000
"40423",6.29918253498379,0.6,0.25,"Extended",150,1000
"40424",6.18300825894008,0.6,0.25,"Minimal",150,1000
"40425",5.11170292173816,0.6,0.5,"Extended",150,1000
"40426",5.06066316011252,0.6,0.5,"Minimal",150,1000
"40427",5.33159365594269,0.6,0.25,"Extended",150,1000
"40428",6.31628192047044,0.6,0.25,"Minimal",150,1000
"40429",7.12565954884185,0.6,0.5,"Extended",150,1000
"40430",7.4158958608478,0.6,0.5,"Minimal",150,1000
"40431",6.75187768537091,0.6,0.25,"Extended",150,1000
"40432",7.32436623076792,0.6,0.25,"Minimal",150,1000
"40433",6.45542065699393,0.6,0.5,"Extended",150,1000
"40434",6.5972101494481,0.6,0.5,"Minimal",150,1000
"40435",7.61194001886612,0.6,0.25,"Extended",150,1000
"40436",6.63295561073756,0.6,0.25,"Minimal",150,1000
"40437",6.9196218517762,0.6,0.5,"Extended",150,1000
"40438",6.93633871442684,0.6,0.5,"Minimal",150,1000
"40439",5.3930045206192,0.6,0.25,"Extended",150,1000
"40440",5.14578867695728,0.6,0.25,"Minimal",150,1000
"40441",6.2009931733261,0.6,0.5,"Extended",150,1000
"40442",6.06726345439207,0.6,0.5,"Minimal",150,1000
"40443",6.00285638290219,0.6,0.25,"Extended",150,1000
"40444",5.73315811433803,0.6,0.25,"Minimal",150,1000
"40445",5.92869971036832,0.6,0.5,"Extended",150,1000
"40446",5.89827398665167,0.6,0.5,"Minimal",150,1000
"40447",5.81984804724696,0.6,0.25,"Extended",150,1000
"40448",6.4400218712943,0.6,0.25,"Minimal",150,1000
"40449",6.46813337718433,0.6,0.5,"Extended",150,1000
"40450",6.14665459866976,0.6,0.5,"Minimal",150,1000
"40451",5.66435625295458,0.6,0.25,"Extended",150,1000
"40452",5.7402524759533,0.6,0.25,"Minimal",150,1000
"40453",7.25126352701425,0.6,0.5,"Extended",150,1000
"40454",6.96306277494224,0.6,0.5,"Minimal",150,1000
"40455",6.57794953729579,0.6,0.25,"Extended",150,1000
"40456",6.4106680864983,0.6,0.25,"Minimal",150,1000
"40457",6.70192732109338,0.6,0.5,"Extended",150,1000
"40458",6.77632900904142,0.6,0.5,"Minimal",150,1000
"40459",6.17854939079977,0.6,0.25,"Extended",150,1000
"40460",6.53769539722067,0.6,0.25,"Minimal",150,1000
"40461",6.08213145462992,0.6,0.5,"Extended",150,1000
"40462",5.92883125463523,0.6,0.5,"Minimal",150,1000
"40463",5.95452152973913,0.6,0.25,"Extended",150,1000
"40464",6.18740619418369,0.6,0.25,"Minimal",150,1000
"40465",7.21272879213483,0.6,0.5,"Extended",150,1000
"40466",7.26994424412969,0.6,0.5,"Minimal",150,1000
"40467",6.21415059192489,0.6,0.25,"Extended",150,1000
"40468",6.01079254316647,0.6,0.25,"Minimal",150,1000
"40469",6.49010340171855,0.6,0.5,"Extended",150,1000
"40470",6.47444690034299,0.6,0.5,"Minimal",150,1000
"40471",6.5505438840894,0.6,0.25,"Extended",150,1000
"40472",6.12022744993199,0.6,0.25,"Minimal",150,1000
"40473",5.49194766525104,0.6,0.5,"Extended",150,1000
"40474",5.94428369974703,0.6,0.5,"Minimal",150,1000
"40475",6.96373909748166,0.6,0.25,"Extended",150,1000
"40476",6.58656955305923,0.6,0.25,"Minimal",150,1000
"40477",5.07938525452428,0.6,0.5,"Extended",150,1000
"40478",5.14207530949844,0.6,0.5,"Minimal",150,1000
"40479",7.75628041909632,0.6,0.25,"Extended",150,1000
"40480",6.75378964767121,0.6,0.25,"Minimal",150,1000
"40481",7.32799059111776,0.6,0.5,"Extended",150,1000
"40482",7.40992373106868,0.6,0.5,"Minimal",150,1000
"40483",5.56437933679488,0.6,0.25,"Extended",150,1000
"40484",6.28582560859855,0.6,0.25,"Minimal",150,1000
"40485",7.61452796418055,0.6,0.5,"Extended",150,1000
"40486",7.55559464736848,0.6,0.5,"Minimal",150,1000
"40487",6.74100712688878,0.6,0.25,"Extended",150,1000
"40488",6.9157342526801,0.6,0.25,"Minimal",150,1000
"40489",6.90378053499601,0.6,0.5,"Extended",150,1000
"40490",7.28235019055952,0.6,0.5,"Minimal",150,1000
"40491",6.71228416514745,0.6,0.25,"Extended",150,1000
"40492",6.39949653877555,0.6,0.25,"Minimal",150,1000
"40493",6.2537396231044,0.6,0.5,"Extended",150,1000
"40494",6.43753095558221,0.6,0.5,"Minimal",150,1000
"40495",6.35074502897393,0.6,0.25,"Extended",150,1000
"40496",6.06388016140516,0.6,0.25,"Minimal",150,1000
"40497",6.40682841056922,0.6,0.5,"Extended",150,1000
"40498",6.37021001190953,0.6,0.5,"Minimal",150,1000
"40499",6.34868731510353,0.6,0.25,"Extended",150,1000
"40500",5.90128777837914,0.6,0.25,"Minimal",150,1000
"40501",7.52594493819287,0.6,0.5,"Extended",150,1000
"40502",7.41566439281053,0.6,0.5,"Minimal",150,1000
"40503",6.94211175703714,0.6,0.25,"Extended",150,1000
"40504",6.39298063845739,0.6,0.25,"Minimal",150,1000
"40505",6.8757913905246,0.6,0.5,"Extended",150,1000
"40506",7.10469916455607,0.6,0.5,"Minimal",150,1000
"40507",6.44135349102297,0.6,0.25,"Extended",150,1000
"40508",5.75107416317889,0.6,0.25,"Minimal",150,1000
"40509",5.93526824923454,0.6,0.5,"Extended",150,1000
"40510",5.9531903781045,0.6,0.5,"Minimal",150,1000
"40511",6.17750757133051,0.6,0.25,"Extended",150,1000
"40512",6.28191195057997,0.6,0.25,"Minimal",150,1000
"40513",6.35905149062185,0.6,0.5,"Extended",150,1000
"40514",6.38895407252494,0.6,0.5,"Minimal",150,1000
"40515",7.0770937949643,0.6,0.25,"Extended",150,1000
"40516",6.96394743485756,0.6,0.25,"Minimal",150,1000
"40517",6.65503010763742,0.6,0.5,"Extended",150,1000
"40518",6.73049858955005,0.6,0.5,"Minimal",150,1000
"40519",7.41734623109435,0.6,0.25,"Extended",150,1000
"40520",7.61320674518384,0.6,0.25,"Minimal",150,1000
"40521",6.77478470498203,0.6,0.5,"Extended",150,1000
"40522",6.79684614192412,0.6,0.5,"Minimal",150,1000
"40523",6.60957419260421,0.6,0.25,"Extended",150,1000
"40524",6.17684747747822,0.6,0.25,"Minimal",150,1000
"40525",6.52598398986402,0.6,0.5,"Extended",150,1000
"40526",6.50125835221472,0.6,0.5,"Minimal",150,1000
"40527",7.38384601972754,0.6,0.25,"Extended",150,1000
"40528",6.27467393307295,0.6,0.25,"Minimal",150,1000
"40529",6.31807838903497,0.6,0.5,"Extended",150,1000
"40530",6.38061298993827,0.6,0.5,"Minimal",150,1000
"40531",6.01395623797822,0.6,0.25,"Extended",150,1000
"40532",6.09930092858619,0.6,0.25,"Minimal",150,1000
"40533",6.43112571574519,0.6,0.5,"Extended",150,1000
"40534",6.4469181009097,0.6,0.5,"Minimal",150,1000
"40535",7.64067841383426,0.6,0.25,"Extended",150,1000
"40536",7.17395439153568,0.6,0.25,"Minimal",150,1000
"40537",6.82554572307261,0.6,0.5,"Extended",150,1000
"40538",6.69158838611008,0.6,0.5,"Minimal",150,1000
"40539",8.46064756561676,0.6,0.25,"Extended",150,1000
"40540",8.40284702092541,0.6,0.25,"Minimal",150,1000
"40541",7.91750889430533,0.6,0.5,"Extended",150,1000
"40542",7.73268102766949,0.6,0.5,"Minimal",150,1000
"40543",7.36365223562644,0.6,0.25,"Extended",150,1000
"40544",6.60404217179536,0.6,0.25,"Minimal",150,1000
"40545",7.31965159868002,0.6,0.5,"Extended",150,1000
"40546",7.39369850733805,0.6,0.5,"Minimal",150,1000
"40547",6.63320836906838,0.6,0.25,"Extended",150,1000
"40548",6.12212474040324,0.6,0.25,"Minimal",150,1000
"40549",7.13190913504604,0.6,0.5,"Extended",150,1000
"40550",7.25181267828042,0.6,0.5,"Minimal",150,1000
"40551",7.13269852705104,0.6,0.25,"Extended",150,1000
"40552",6.62146602491723,0.6,0.25,"Minimal",150,1000
"40553",6.66775968660555,0.6,0.5,"Extended",150,1000
"40554",6.64209586780143,0.6,0.5,"Minimal",150,1000
"40555",6.0010233835763,0.6,0.25,"Extended",150,1000
"40556",6.6309172007628,0.6,0.25,"Minimal",150,1000
"40557",7.18829405019438,0.6,0.5,"Extended",150,1000
"40558",7.11770353060003,0.6,0.5,"Minimal",150,1000
"40559",6.09713886774651,0.6,0.25,"Extended",150,1000
"40560",5.75690621245591,0.6,0.25,"Minimal",150,1000
"40561",6.32267096267646,0.6,0.5,"Extended",150,1000
"40562",6.25617035788944,0.6,0.5,"Minimal",150,1000
"40563",5.91289601010794,0.6,0.25,"Extended",150,1000
"40564",6.9420098126444,0.6,0.25,"Minimal",150,1000
"40565",5.64810791322193,0.6,0.5,"Extended",150,1000
"40566",5.51873010748083,0.6,0.5,"Minimal",150,1000
"40567",4.98588823526563,0.6,0.25,"Extended",150,1000
"40568",5.94892296080565,0.6,0.25,"Minimal",150,1000
"40569",7.0514067084676,0.6,0.5,"Extended",150,1000
"40570",7.06791118923714,0.6,0.5,"Minimal",150,1000
"40571",7.65810484017182,0.6,0.25,"Extended",150,1000
"40572",7.47367178783025,0.6,0.25,"Minimal",150,1000
"40573",6.88872300759709,0.6,0.5,"Extended",150,1000
"40574",7.42615462720168,0.6,0.5,"Minimal",150,1000
"40575",6.41259732954216,0.6,0.25,"Extended",150,1000
"40576",6.09385286997279,0.6,0.25,"Minimal",150,1000
"40577",5.43571072114848,0.6,0.5,"Extended",150,1000
"40578",5.46690817923862,0.6,0.5,"Minimal",150,1000
"40579",5.7663470571778,0.6,0.25,"Extended",150,1000
"40580",5.19277963783359,0.6,0.25,"Minimal",150,1000
"40581",5.93375476321639,0.6,0.5,"Extended",150,1000
"40582",5.85992655424434,0.6,0.5,"Minimal",150,1000
"40583",5.64974294996377,0.6,0.25,"Extended",150,1000
"40584",5.71343115022613,0.6,0.25,"Minimal",150,1000
"40585",6.01722846068984,0.6,0.5,"Extended",150,1000
"40586",5.90117428775325,0.6,0.5,"Minimal",150,1000
"40587",5.42981132998073,0.6,0.25,"Extended",150,1000
"40588",5.9213269376387,0.6,0.25,"Minimal",150,1000
"40589",6.46282346790692,0.6,0.5,"Extended",150,1000
"40590",6.62051686861601,0.6,0.5,"Minimal",150,1000
"40591",6.65442374373895,0.6,0.25,"Extended",150,1000
"40592",6.37476812554448,0.6,0.25,"Minimal",150,1000
"40593",7.2727132804795,0.6,0.5,"Extended",150,1000
"40594",7.07476396768312,0.6,0.5,"Minimal",150,1000
"40595",6.5832233768474,0.6,0.25,"Extended",150,1000
"40596",5.96895050034085,0.6,0.25,"Minimal",150,1000
"40597",6.23271038047454,0.6,0.5,"Extended",150,1000
"40598",6.09854078479512,0.6,0.5,"Minimal",150,1000
"40599",6.85180158277038,0.6,0.25,"Extended",150,1000
"40600",6.49081280010328,0.6,0.25,"Minimal",150,1000
"40601",5.2823786298814,0.6,0.5,"Extended",150,1000
"40602",5.38690655598523,0.6,0.5,"Minimal",150,1000
"40603",5.19068729808275,0.6,0.25,"Extended",150,1000
"40604",4.76048556118555,0.6,0.25,"Minimal",150,1000
"40605",5.59646159937627,0.6,0.5,"Extended",150,1000
"40606",5.58382521666116,0.6,0.5,"Minimal",150,1000
"40607",6.26090626386771,0.6,0.25,"Extended",150,1000
"40608",6.1842578258055,0.6,0.25,"Minimal",150,1000
"40609",6.48307439149534,0.6,0.5,"Extended",150,1000
"40610",6.49349942548941,0.6,0.5,"Minimal",150,1000
"40611",7.9691681127274,0.6,0.25,"Extended",150,1000
"40612",6.77705245482447,0.6,0.25,"Minimal",150,1000
"40613",7.52584092835176,0.6,0.5,"Extended",150,1000
"40614",7.32710371657122,0.6,0.5,"Minimal",150,1000
"40615",5.58009177133561,0.6,0.25,"Extended",150,1000
"40616",5.88128226293163,0.6,0.25,"Minimal",150,1000
"40617",6.54376561466002,0.6,0.5,"Extended",150,1000
"40618",6.52086736373535,0.6,0.5,"Minimal",150,1000
"40619",7.16364012208596,0.6,0.25,"Extended",150,1000
"40620",6.9426686777404,0.6,0.25,"Minimal",150,1000
"40621",7.25361728547229,0.6,0.5,"Extended",150,1000
"40622",6.97268813079449,0.6,0.5,"Minimal",150,1000
"40623",6.73077496121293,0.6,0.25,"Extended",150,1000
"40624",5.8073812977005,0.6,0.25,"Minimal",150,1000
"40625",6.3437356209291,0.6,0.5,"Extended",150,1000
"40626",6.44318437897324,0.6,0.5,"Minimal",150,1000
"40627",7.00312064377189,0.6,0.25,"Extended",150,1000
"40628",6.96131241617224,0.6,0.25,"Minimal",150,1000
"40629",7.73190295094552,0.6,0.5,"Extended",150,1000
"40630",7.50604744510531,0.6,0.5,"Minimal",150,1000
"40631",6.48848645576933,0.6,0.25,"Extended",150,1000
"40632",5.84441974541402,0.6,0.25,"Minimal",150,1000
"40633",6.78070718107578,0.6,0.5,"Extended",150,1000
"40634",6.24782202919949,0.6,0.5,"Minimal",150,1000
"40635",6.25016154497547,0.6,0.25,"Extended",150,1000
"40636",7.1472572378819,0.6,0.25,"Minimal",150,1000
"40637",6.71649302853645,0.6,0.5,"Extended",150,1000
"40638",6.93488947847373,0.6,0.5,"Minimal",150,1000
"40639",7.41039457888119,0.6,0.25,"Extended",150,1000
"40640",7.46080915981546,0.6,0.25,"Minimal",150,1000
"40641",6.72567069063611,0.6,0.5,"Extended",150,1000
"40642",6.31212778310552,0.6,0.5,"Minimal",150,1000
"40643",8.91643735890574,0.6,0.25,"Extended",150,1000
"40644",8.08280947692054,0.6,0.25,"Minimal",150,1000
"40645",6.52899042128797,0.6,0.5,"Extended",150,1000
"40646",6.85253189326568,0.6,0.5,"Minimal",150,1000
"40647",4.71395266426284,0.6,0.25,"Extended",150,1000
"40648",5.21057921779962,0.6,0.25,"Minimal",150,1000
"40649",6.11274732640278,0.6,0.5,"Extended",150,1000
"40650",6.34496173364972,0.6,0.5,"Minimal",150,1000
"40651",4.11408187561681,0.6,0.25,"Extended",150,1000
"40652",5.56616936987721,0.6,0.25,"Minimal",150,1000
"40653",5.71682207351733,0.6,0.5,"Extended",150,1000
"40654",5.66689406924639,0.6,0.5,"Minimal",150,1000
"40655",7.9415000245645,0.6,0.25,"Extended",150,1000
"40656",7.29817391917898,0.6,0.25,"Minimal",150,1000
"40657",6.10257544072194,0.6,0.5,"Extended",150,1000
"40658",6.33879679132749,0.6,0.5,"Minimal",150,1000
"40659",5.87627019148946,0.6,0.25,"Extended",150,1000
"40660",6.81672349854802,0.6,0.25,"Minimal",150,1000
"40661",5.64141004298126,0.6,0.5,"Extended",150,1000
"40662",5.74279613985091,0.6,0.5,"Minimal",150,1000
"40663",5.8598711334726,0.6,0.25,"Extended",150,1000
"40664",6.20670508868752,0.6,0.25,"Minimal",150,1000
"40665",6.52670349219491,0.6,0.5,"Extended",150,1000
"40666",6.70574237211828,0.6,0.5,"Minimal",150,1000
"40667",7.1685707452499,0.6,0.25,"Extended",150,1000
"40668",6.86763316188217,0.6,0.25,"Minimal",150,1000
"40669",7.03324846961512,0.6,0.5,"Extended",150,1000
"40670",7.06017183234602,0.6,0.5,"Minimal",150,1000
"40671",6.86106156192044,0.6,0.25,"Extended",150,1000
"40672",7.52200940351032,0.6,0.25,"Minimal",150,1000
"40673",7.30677629335639,0.6,0.5,"Extended",150,1000
"40674",7.41899523567093,0.6,0.5,"Minimal",150,1000
"40675",5.24937840662324,0.6,0.25,"Extended",150,1000
"40676",5.68012130702648,0.6,0.25,"Minimal",150,1000
"40677",6.56567661377337,0.6,0.5,"Extended",150,1000
"40678",6.47721897435155,0.6,0.5,"Minimal",150,1000
"40679",7.05494148674703,0.6,0.25,"Extended",150,1000
"40680",6.38982049381293,0.6,0.25,"Minimal",150,1000
"40681",6.24586644015972,0.6,0.5,"Extended",150,1000
"40682",6.03177638838771,0.6,0.5,"Minimal",150,1000
"40683",6.28369251491731,0.6,0.25,"Extended",150,1000
